date,price,전일 주가,일일등락률,kospi지수,kospi등락률(%),kospi대비 주가,주가하락세,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P,price_trend,price_seosonal,price_rolling5,price_rolling20,price_rolling60
2021-11-12,44000.0,45000.0,-2.222222222,2968.8,1.5,3.722222222,1.0,1.121065375,1.346666667,511416.7615166636,208.0929068788387,75.3957425425187,398124.34844537673,730.567313622395,63.7897033754432,53.263868725835515,127.4703086729817,-0.015584010280924513,-3.24614420643844,-0.24841160829753073,-1.2282396241768234,-4.553586993335954,-0.9414563431587036,-1.7733843866125019,0.04199669651725551,100.48305073929411,-0.3345397527983818,4.185027672632399,-0.6598151954798924,118.76792528069521,0.43938839530559765,0.4691875494580978,0.734281648369165,0.794753147155228,0.2755567299671346,0.2746270021662388,0.4722599523293785,0.17235093610426644,100.49387175310194,0.2642604312723443,123.32564172672616,0.4874990341024556,1.516853675754091,0.06754016263705927,2.247410104739936,0.16607166188453346,0.10020817053523175,105.46383393405962,106.34320717033573,103.91834669139895,104.95926708466806,106.75280630223406,105.36246828701108,110.24923576737457,107.94671522591729,107.52607203506676,108.74408756427678,107.14001865570935,108.55426445035474,117.42934287496135,102.38737905047121,103.94426081296263,106.73739866063184,102.7933264150853,108.71573901020778,107.3191211191443,103.78621373031136,91.47732053462302,91.46095700008614,96.93629456054487,93.76209415355095,90.54351513201684,80.24040037616857,75.32093027498591,83.50325156580206,85.13958819959223,81.76361727062852,96.18778851345897,96.75424964703221,99.93558149232305,98.36135762809084,98.07468983684745,92.7454474789205,89.79855285746423,95.80016290891717,95.30124696595195,94.72530604395432,113.06905641205137,113.53591388434484,122.26859739802529,118.99040908656492,109.17401812929104,96.43091100863484,92.1043833855301,103.83685973853828,100.98017160502513,94.29666252668098,106.23409570888337,2968.8,43.88,1.5,1.83,14.43,1.19,2945.95,2973.84,2938.27,665733.0,12472956.0,2185439468.0,3867.49,381.49,2070.67,1767.74,1575.03,0.0,0.0,0.0,0.0,44399.99999999999,0.9993996211368666,44920.0,42545.0,42566.666666666664
2021-11-13,44000.0,45000.0,-2.222222222,2968.8,1.5,3.722222222,1.0,1.121065375,1.346666667,511467.31510250014,210.768331816426,75.51085031008198,397801.475555461,730.6574821066065,63.32358080190952,54.00670156061678,127.48064531619566,-0.0034846408962567786,-3.11836446462422,-0.25370753578260546,-1.1531901800903772,-4.479311761519312,-0.9259430283083518,-1.7579400682681678,0.03816627097354945,100.47915146574063,-0.3221464584163508,4.165547366016279,-0.6532425658120673,118.80318430939452,0.45946761051165064,0.5497003573725427,0.7153563843584717,0.8721709955409477,0.302147224469116,0.3383761270262676,0.494601259128258,0.16889615236110694,100.51920723922787,0.2901099050390602,123.34800667768411,0.4885994911913317,1.5315182368966165,0.07612614057990447,2.2100390856162675,0.16183227528556005,0.1002341816936433,105.39027581509023,106.3267186980986,103.92111236218553,104.93900021618306,106.75618420573088,105.35631227798771,110.25959132431512,107.91573747132011,107.48267201093053,108.45083007844536,107.3980862752785,108.56464266166698,117.49771232389136,102.4144033306702,103.95302909192023,106.72082252558882,102.82746914854852,108.42034402470114,107.58248771432322,103.79047378430789,91.4386357855593,91.43133738488575,96.95495916729541,93.70133773074903,90.35712047476198,80.18322194589832,75.35809330969079,83.47891670738802,85.05429826600366,81.75630051898942,96.15506596928944,96.75016752318456,99.96967190111206,98.31929295173047,97.99680567565353,92.39203658821174,89.49391712628614,95.38335698529536,95.03279878948975,94.32723887805801,112.86111202294808,113.37519411999074,122.0013067373957,118.73049804098197,109.02132841152329,96.14322958489598,91.90672580279178,103.47788848370887,100.73009115098552,94.01883127180294,106.07780297968709,2968.8,43.88,1.5,1.83,14.43,1.19,2945.95,2973.84,2938.27,665733.0,12472956.0,2185439468.0,3867.49,381.49,2070.67,1767.74,1575.03,0.0,0.0,0.0,0.0,44314.28571428571,1.000077944439921,44560.0,42710.0,42566.666666666664
2021-11-14,44000.0,45000.0,-2.222222222,2968.8,1.5,3.722222222,1.0,1.121065375,1.346666667,511474.5251720873,214.55491989696213,75.67551024280704,397771.3912983567,730.769234525726,62.75265441497716,54.86934185686409,127.49163945035467,0.009352259905263524,-2.986770762713108,-0.2515768510561391,-1.075810682835329,-4.388815097228139,-0.913276640632052,-1.74790072131171,0.0345762791041158,100.47485912024194,-0.3086794368979453,4.144562346590919,-0.6461833585408184,118.84026036892715,0.48078141620196096,0.633492761311242,0.6957877937949484,0.9580258618825415,0.33050951760071356,0.4055587878149946,0.5195712692977177,0.1652844965379623,100.54582785557021,0.31777883002034474,123.37219545794223,0.49007276636922575,1.549886684354501,0.08663493056417751,2.16723637990017,0.15740038998244663,0.10026137394610479,105.31561204092809,106.30985779608962,103.92360645247591,104.91718482287983,106.75674924007966,105.34863832371785,110.25986620487645,107.86313137541254,107.43194664890694,108.08287683642573,107.68189215484087,108.57077687107132,117.5708199707497,102.43900167195584,103.963800253538,106.68273523681692,102.8587670888755,108.04972049600084,107.87203478568131,103.79550121502639,91.40142296415735,91.40494848533247,96.97769977576884,93.63405987151722,90.16172799384317,80.1280228624593,75.41173911874063,83.45805253066555,84.96782988591407,81.75134586524945,96.1291959024029,96.74912853555877,100.01042008269438,98.27989389555111,97.91996067188417,92.02903528421939,89.18701554813191,94.93041427275298,94.76049944776943,93.91244375960393,112.64776695669042,113.20987085120879,121.71570100608501,118.4577168349751,108.87085679944136,95.8465268479789,91.71999826860421,103.09186353885428,100.46893408180253,93.7356544664652,105.92221758791439,2968.8,43.88,1.5,1.83,14.43,1.19,2945.95,2973.84,2938.27,665733.0,12472956.0,2185439468.0,3867.49,381.49,2070.67,1767.74,1575.03,0.0,0.0,0.0,0.0,44200.0,1.0008472637467976,44400.0,42905.0,42566.666666666664
2021-11-15,44000.0,44000.0,0.0,2999.52,1.03,1.03,1.0,1.121065375,1.346666667,511438.391725425,219.45267112044706,75.88972234069387,398034.0956740638,730.9025708797536,62.076924214646105,55.85178961457744,127.50329107545872,0.022926692123636377,-2.8513631007051052,-0.24201955411813164,-0.9961011324116789,-4.282097000462434,-0.9034571801298041,-1.743266345743128,0.031226720908954533,100.47017370279806,-0.2941386882431652,4.1220726143563216,-0.6386375736661458,118.87915345929306,0.5033298123765286,0.7205647612741958,0.6755758766785949,1.0523177461800093,0.36064360936192713,0.4761749845324197,0.5471699828377576,0.16151596863483247,100.57373360212897,0.3472672062161979,123.39820806750053,0.4919188596361378,1.5719590181277443,0.0990665325898784,2.1190019875916435,0.1527760059751932,0.10028974729261622,105.23984261157317,106.29262446430873,103.92582896227015,104.89382090475839,106.75450140528042,105.3394464242015,110.25006040905855,107.78889693819455,107.373895948996,107.64022783821785,107.99143629439642,108.57266707856779,117.64866581553633,102.46117407432811,103.97657429781594,106.62313679431617,102.88722023606628,107.6038684241069,108.18776233321854,103.80129602246687,91.36568207041717,91.38179030142632,97.00451638596518,93.56026057585555,89.95733768926044,80.07480312585147,75.48186770213543,83.44065903563465,84.88018305932347,81.74875330940858,96.11017831279932,96.75113268415485,100.05782603706996,98.24316045955273,97.84415482553933,91.65644356694344,88.8778481230016,94.44133477129003,94.48434894079101,93.48092068859208,112.42902121327842,113.03994407799897,121.41178020409328,118.17206546854435,108.72260329304524,95.54080279788359,91.54420078296738,102.67878490397453,100.1967003974762,93.4471321106678,105.76733953356529,2999.52,30.72,1.03,1.81,14.58,1.2,2989.68,3003.71,2979.96,639396.0,11402053.0,2207950545.0,3907.1,385.31,2085.74,1724.87,1542.16,0.0,0.0,0.0,1.0,44171.428571428565,1.0016200150023675,44200.0,43105.0,42566.666666666664
2021-11-16,44200.0,44000.0,0.4545454545,2997.21,-0.08,-0.5345454545,0.0,1.121065375,1.346666667,511358.91476251336,225.46158548688084,76.15348660374248,398589.5886825822,731.0574911686895,61.29639020091636,56.954044833756825,127.5156001915078,0.0372386557588618,-2.71214147860021,-0.2250356449685832,-0.9140615288194269,-4.1591574712221995,-0.8964846468016083,-1.7440369415624226,0.028117596388065658,100.46509521340901,-0.2785242124520105,4.098078169312486,-0.6306052111880495,118.91986358049229,0.5271127990353537,0.8109163572614041,0.6547206330094112,1.1550466484333513,0.39254949975275677,0.5502247171785429,0.5773973997483779,0.1575905686517175,100.60292447890413,0.3785750336266197,123.426044506359,0.4941377709920677,1.5977352382163468,0.11342094665700714,2.0653359086906886,0.14795912326379979,0.10031930173317757,105.16296752702547,106.275018702756,103.92777989156824,104.8689084618187,106.74944070133319,105.32873657943867,110.23017393686143,107.6930341596662,107.30851991119772,107.12288308382179,108.3267186939452,108.57031328415637,117.73124985825129,102.48092053778703,103.99135122475407,106.54202719808654,102.91282859012085,107.08278780901934,108.52967035693493,103.80785820662933,91.33141310433874,91.36186283316727,97.03540899788439,93.47993984376399,89.74394956101375,80.02356273607484,75.56847905987522,83.42673622229535,84.79135778623187,81.74852285146684,96.09801320047873,96.75617996897283,100.11188976423884,98.20909264373535,97.76938813661906,91.27426143638391,88.56641485089516,93.91611848090653,94.20434726855446,93.03266966502244,112.20487479271208,112.86541380036127,121.08954433142046,117.87354394168969,108.57656789233495,95.22605743461008,91.37933334588129,102.23865257906961,99.91339009800653,93.1532642044107,105.61316881663981,2997.21,-2.31,-0.08,1.81,14.59,1.2,2995.68,3011.88,2985.34,579646.0,11101213.0,2208638226.0,3888.85,383.47,2063.27,1711.92,1531.96,0.0,0.0,0.0,1.0,44271.428571428565,0.9968359880354554,44040.0,43355.0,42566.666666666664
2021-11-17,44200.0,44200.0,0.0,2962.42,-1.16,-1.16,0.0,1.121065375,1.346666667,511258.46966837934,231.92861909343122,76.43944209698006,399268.72979169997,731.216344869459,60.486554940956246,58.07893076552504,127.52821508363236,0.05166405356511957,-2.5723674877966465,-0.2047180856415362,-0.831008044971002,-4.023247653348879,-0.8908766943907315,-1.7470827645678286,0.0251140932326162,100.45988254434522,-0.2626561881057268,4.07365636276365,-0.6223008023882816,118.96128602542048,0.5510992274805312,0.9011709189618443,0.6338234281579216,1.2595084693672858,0.4240771723680064,0.6247168967830792,0.6096035064390124,0.15359769694725392,100.63253380475571,0.4100733051825827,123.45453832738316,0.4964087910502904,1.6239760339652485,0.1281005078649625,2.0119779550458166,0.14316038167895034,0.1003460179361107,105.08775495334866,106.2571905527343,103.9299727773857,104.84409461032953,106.74354052448521,105.31777129841414,110.20721925189221,107.59207774416303,107.23977925196657,106.58266825756951,108.67438581621444,108.5687567049969,117.81324501333735,102.49919215202115,104.00709391858327,106.45569958231839,102.9366784678188,106.53866019118493,108.88415908858968,103.81492831784398,91.29864268844396,91.34316325083563,97.06598686315576,93.3997974241723,89.53283743666918,79.97211289975532,75.658926159305,83.41346464253562,84.69994266615154,81.74608330151206,96.08942130415389,96.7633945429555,100.16940336017001,98.17761067108474,97.69667133092881,90.89853031527875,88.26328011344744,93.38720335958165,93.93141806504187,92.5885726888748,111.9833517073216,112.69207984449814,120.76651250913503,117.57614646868667,108.43429633258168,94.91374711636226,91.22442739016513,101.79639889790629,99.63084966433236,92.8624783941144,105.46243659912197,2962.42,-34.79,-1.16,1.83,14.42,1.19,3004.02,3004.67,2957.7,541490.0,10661680.0,2183852304.0,3840.73,377.28,2008.66,1704.62,1526.24,0.0,0.0,0.0,1.0,44371.428571428565,0.9971181969438278,44080.0,43595.0,42566.666666666664
2021-11-18,44800.0,44200.0,1.357466063,2947.38,-0.51,-1.867466063,0.0,1.121065375,1.346666667,511159.43182805006,238.200728037266,76.72022788543374,399902.37846920476,731.3614814589884,59.72292100193409,59.129270661004874,127.54078403696286,0.06557878829658943,-2.435302719692638,-0.18515983817103326,-0.748256853778834,-3.8776186906839163,-0.8851509766404406,-1.7492740705575824,0.02208139913377319,100.4547945878771,-0.24735479378555972,4.049884546014054,-0.6139388785485943,119.00231608697327,0.5742579490141562,0.9879518160644941,0.6134856274946505,1.3589991097065308,0.45307661080247985,0.6966604343757431,0.6431382893190958,0.14962675388007832,100.6616948985437,0.4401330138150594,123.48252308343855,0.49841121042408054,1.6474420947193893,0.1415075513131432,1.9646679385055388,0.1385904210513289,0.10036587656973739,105.01697305660642,106.2392900555466,103.93292115673812,104.8210264665596,106.73877427098377,105.30781309011277,110.18820881775801,107.50256239602062,107.17163468775702,106.07140904379307,109.02108412393146,108.5730385582492,117.8893241952373,102.51694000671911,104.02276526353444,106.38044708120199,102.95985618593969,106.02366711105047,109.23762875994198,103.82224690644102,91.26739744525474,91.32368872471169,97.0918592334085,93.32653306601027,89.33527514379273,79.91826482351883,75.74056196776978,83.39802484824352,84.60452629859476,81.7368634696321,96.08112336253754,96.77190055904563,100.22715892083257,98.14863476458676,97.62701513427416,90.54529162636591,87.97900829229324,92.88702736529454,93.67648496423531,92.16951176012903,111.7724759694373,112.52574203661202,120.4602038583054,117.29386726381085,108.29733434905664,94.61532820134401,91.07851434863814,101.37695619425135,99.36092557739252,92.58320232619937,105.31787404299581,2947.38,-15.04,-0.51,1.84,14.34,1.18,2959.26,2964.48,2937.53,541653.0,10119317.0,2173103105.0,3797.14,373.27,1985.8,1699.1,1521.82,0.0,0.0,1.0,0.0,44471.428571428565,1.0041009706947641,44240.0,43815.0,42566.666666666664
2021-11-19,44700.0,44800.0,-0.2232142857,2971.02,0.8,1.023214286,1.0,1.121065375,1.346666667,511061.80124152557,244.27791231838523,76.9958439691036,400490.5347150969,731.4929009372773,59.005488383849894,60.10506452019632,127.55330705149933,0.07898285995327145,-2.300947174288184,-0.16636090255707434,-0.6658079552429225,-3.722270583227312,-0.8793074935507361,-1.7506108595316836,0.01901951409153661,100.44983134400469,-0.2326200294915093,4.026762719063695,-0.6055194396689878,119.04295376515068,0.5965889636362286,1.0712590485693534,0.5937072310195978,1.4535185694510868,0.47954781505617705,0.7660553299565349,0.6780017483886276,0.1456777394501907,100.69040776026809,0.46875415952404975,123.50999877452519,0.5001450291134384,1.66813342047877,0.15364207700154928,1.9234058590698553,0.13424924138093552,0.10037887763405766,104.95062183679869,106.22131721119293,103.9366250296255,104.79970403050888,106.73514194082888,105.29886195453454,110.17314263445883,107.424488115239,107.1040862185691,105.58910544249248,109.36681361709628,108.58315884391327,117.95948740395113,102.53416410188089,104.0383652596076,106.31626969473737,102.98236174448354,105.537808568616,109.59007937099184,103.82981397242047,91.23767737477108,91.30343925479542,97.11302610864264,93.26014676927785,89.15126268238444,79.86201850736536,75.81338648526963,83.38041683941904,84.50510868356155,81.72086335582692,96.07311937562973,96.7816980172433,100.2851564462265,98.12216492424137,97.56041954665504,90.21454536964539,87.71359938743258,92.4155904980452,93.43954796613481,91.77548687878507,111.57224757905911,112.3664003767029,120.17061837893161,117.02670632706223,108.16568194175983,94.33080068955539,90.94159422130028,100.9803244681048,99.10361783718704,92.31543600066563,105.17948114826136,2971.02,23.64,0.8,1.82,14.46,1.19,2951.06,2974.64,2948.07,657094.0,11002169.0,2192237375.0,3811.7,376.75,1994.43,1695.39,1518.74,0.0,0.0,0.0,1.0,44571.428571428565,0.9993996211368666,44380.0,44030.0,42566.666666666664
2021-11-20,44700.0,44800.0,-0.2232142857,2971.02,0.8,1.023214286,1.0,1.121065375,1.346666667,510965.5779088058,250.16017193678888,77.26629034798955,401033.19852937607,731.610603304326,58.334257086703644,61.0063123430994,127.56578412724171,0.09187626853516556,-2.1693008515832846,-0.14832127879965942,-0.5836613493632675,-3.5572033309790663,-0.8733462451216177,-1.7510931314901321,0.015928438105906474,100.44499281272799,-0.21845189522357547,4.004290881912576,-0.5970424857494618,119.08319905995272,0.6180922713467486,1.151092616476422,0.5744882387327634,1.5430668486009536,0.5034907851290981,0.8329015835254544,0.714193883647608,0.14175065365759099,100.71867238992887,0.49593674230955376,123.53696540064303,0.5016102471183637,1.6860500112433896,0.1645040849301807,1.8881917167387656,0.13013684266777015,0.10038502112907151,104.8887012939255,106.20327201967322,103.94108439604781,104.78012730217739,106.73264353402051,105.29091789167943,110.16202070199468,107.35785490181816,107.0371338444028,105.13575745366771,109.71157429570886,108.5991175619891,118.02373463947885,102.55086443750648,104.05389390680274,106.26316742292452,103.00419514345033,105.0810845638815,109.94151092173928,103.83762951578228,91.20948247699296,91.28241484108685,97.12948748885816,93.20063853397507,88.9808000524443,79.80337395129493,75.87739971180449,83.36064061606218,84.40168982105189,81.69808296009658,96.06540934343043,96.79278691754845,100.34339593635178,98.09820115004861,97.49688456807151,89.9062915451172,87.46705339886545,91.97289275783366,93.22060707074037,91.40649804484293,111.38266653618707,112.2140548647708,119.89775607101363,116.7746636584408,108.03933911069126,94.06016458099634,90.8136670081516,100.60650371946662,98.8589264437159,92.05917941751315,105.04725791491859,2971.02,23.64,0.8,1.82,14.46,1.19,2951.06,2974.64,2948.07,657094.0,11002169.0,2192237375.0,3811.7,376.75,1994.43,1695.39,1518.74,0.0,0.0,0.0,1.0,44800.0,1.000077944439921,44520.0,44245.0,42566.666666666664
2021-11-21,44700.0,44800.0,-0.2232142857,2971.02,0.8,1.023214286,1.0,1.121065375,1.346666667,510870.76182989066,255.8475068924769,77.53156702209166,401530.36991204246,731.7145885601343,57.709227110495355,61.83301412971409,127.57821526419004,0.10425901404227177,-2.04036375157794,-0.1310409668987885,-0.5018170361398692,-3.3824169339391785,-0.8672672313530855,-1.7507208864329284,0.012808171176882778,100.44027899404695,-0.20485039098175825,3.9824690345606943,-0.5885080167900165,119.12305197137937,0.6387678721457158,1.2274525197856998,0.5558286506341475,1.627643947156131,0.524905521021243,0.8971991950825016,0.751714695096037,0.13784549650227926,100.74648878752605,0.5216807621715714,123.56342296179209,0.5028068644388565,1.7011918670132484,0.17409357509903747,1.8590255115122705,0.12625322491183277,0.10038430705477895,104.83121142798686,106.18515448098749,103.94629925600508,104.76229628156511,106.73127905055868,105.28398090154745,110.15484302036553,107.30266275575808,106.97077756525809,104.71136507731876,110.05536615976918,108.6209147124767,118.08206590182043,102.56704101359588,104.06935120511986,106.22114026576344,103.02535638284009,104.65349509684697,110.29192341218426,103.84569353652647,91.18281275192038,91.26061548358597,97.14124337405505,93.14800836010191,88.82388725397227,79.74233115530753,75.93260164737438,83.33869617817295,84.29426971106577,81.66852228244102,96.05799326593963,96.8051672599611,100.40187739120843,98.07674344200844,97.43641019852355,89.62053015278131,87.23937032659185,91.55893414465989,93.01966227805194,91.06254525830262,111.20373284082119,112.06870550081568,119.64161693455148,116.53773925794657,107.91830585585089,93.80341987566689,90.69473270919205,100.25549394833683,98.62685139697909,91.81443257674194,104.92120434296753,2971.02,23.64,0.8,1.82,14.46,1.19,2951.06,2974.64,2948.07,657094.0,11002169.0,2192237375.0,3811.7,376.75,1994.43,1695.39,1518.74,0.0,0.0,0.0,1.0,45200.0,1.0008472637467976,44620.0,44460.0,42566.666666666664
2021-11-22,44700.0,44700.0,0.0,3013.25,1.42,1.42,1.0,1.121065375,1.346666667,510777.3530047803,261.33991718544934,77.7916739914099,401982.04886309593,731.8048567047023,57.13039845522502,62.58516988004038,127.5906004623443,0.11613109647459009,-1.91413587427215,-0.11451996685446157,-0.42027501557272745,-3.1979113921076485,-0.8610704522451391,-1.7494941243600717,0.009658713304465522,100.43568988796163,-0.19181551676605765,3.9612971770080514,-0.5799160327906518,119.16251249943063,0.6586157660331305,1.3003387584971875,0.53772846672375,1.7072498651166192,0.5437920227326115,0.9589481646276765,0.7905641827339146,0.1339622679842555,100.77385695305964,0.5459862191101028,123.58937145797236,0.5037348810749168,1.7135589877883464,0.18241054750811958,1.8359072433903694,0.1225983881131234,0.10037673541117995,104.77815223898274,106.16696459513577,103.95226960949728,104.74621096867209,106.73104849044338,105.2780509841386,110.15160958957138,107.25891167705878,106.90501738113501,104.31592831344564,110.39818920927729,108.64855029537607,118.1344811909759,102.58269383014911,104.08473715455895,106.19018822325413,103.04584546265279,104.25504016751239,110.6413168423268,103.85400603465305,91.15766819955337,91.23804118229276,97.14829376423332,93.10225624765839,88.68052428696839,79.67889011940312,75.97899229197931,83.31458352575135,84.18284835360319,81.63218132286028,96.05087114315735,96.81883904448124,100.46060081079642,98.05779180012087,97.37899643801113,89.35726119263774,87.03055017061178,91.17371465852388,92.83671358806954,90.74362851916412,111.03544649296141,111.93035228483758,119.40220096954512,116.31593312557953,107.80258217723876,93.56056657356702,90.58479132442166,99.92729515471541,98.40739269697663,91.581195478352,104.80132043240813,3013.25,42.23,1.42,1.8,14.67,1.21,2983.38,3018.01,2980.73,530959.0,12945533.0,2225325425.0,3812.37,380.07,1996.11,1688.88,1513.22,0.0,0.0,1.0,0.0,45542.857142857145,1.0016200150023675,44720.0,44675.0,42566.666666666664
2021-11-23,45800.0,44700.0,2.460850112,2997.33,-0.53,-2.990850112,0.0,1.121065375,1.346666667,510685.3514334746,266.6374028157062,78.04661125594427,402388.23538253666,731.8814077380299,56.597771120892645,63.26277959407832,127.6029397217045,0.1274925158321205,-1.7906172196659147,-0.09875827866667869,-0.33903528766184243,-3.003686705484477,-0.8547559077977791,-1.747412845271563,0.006480064488654702,100.431225494472,-0.17934727257647368,3.9407753092546476,-0.571266533751368,119.20158064410653,0.6776359530089928,1.3697513326108843,0.5201876870015708,1.7818846024824184,0.560150290263204,1.0181484921609791,0.8307423465612408,0.1301009681035197,100.80077688652963,0.5688531131251477,123.61481088918387,0.5043942970265448,1.723151373568684,0.1894550021574271,1.8188369123730626,0.11917233227164208,0.10036230619827452,104.72952372691317,106.14870236211804,103.95899545652448,104.73187136349827,106.73195185367463,105.2731281394529,110.15232040961227,107.22660166572025,106.83985329203354,103.94944716204834,110.74004344423318,108.68202431068721,118.18098050694526,102.59782288716616,104.10005175512003,106.17031129539659,103.06566238288843,103.8857197758778,110.98969121216692,103.86256701016207,91.1340488198919,91.21469193720726,97.15063865939298,93.06338219664448,88.55071115143268,79.61305084358177,76.01657164561927,83.28830265879736,84.06742574866418,81.58906008135435,96.0440429750836,96.83380227110888,100.51956619511583,98.0413462243859,97.3246432865343,89.1164846646865,86.84059293092524,90.81723429942568,92.67176100079321,90.44974782742747,110.8778074926078,111.79899521683649,119.17950817599461,116.1092452613397,107.69216807485486,93.33160467469675,90.48384285384041,99.62190733860238,98.20055034370853,91.35946812234334,104.68760618324046,2997.33,-15.92,-0.53,1.81,14.59,1.2,3013.16,3016.36,2992.14,524233.0,10830504.0,2213806548.0,3833.36,383.21,1966.9,1687.02,1511.62,0.0,0.0,1.0,0.0,45942.85714285714,0.9968359880354554,44920.0,44845.0,42566.666666666664
2021-11-24,47000.0,45800.0,2.620087336,2994.29,-0.1,-2.720087336,0.0,1.121065375,1.346666667,510594.7571159738,271.7399637832475,78.29637881569477,402748.92947036447,731.9442416601173,56.11134510749822,63.86584327182786,127.61523304227065,0.13834327211486305,-1.669807787759234,-0.08375590233543982,-0.258097852407214,-2.7997428740696635,-0.8483235980110053,-1.7444770491674013,0.0032722247294503285,100.42688581357807,-0.16744565841300632,3.920903431300481,-0.5625595196721646,119.24025640540704,0.6958284330733027,1.4356902421267907,0.5032063114676101,1.8515481592535283,0.5739803236130201,1.0748001776824097,0.8722491865780156,0.12626159686007188,100.82724858793603,0.5902814442167065,123.63974125542661,0.5047851122937402,1.729969024354261,0.19522693904695995,1.80781451846035,0.11597505738738875,0.10034101941606269,104.68532589177813,106.1303677819343,103.96647679708659,104.71927746604369,106.73398914025243,105.26921236749031,110.15697548048819,107.2057327217425,106.7752852979537,103.6119216231269,111.08092886463682,108.72133675841012,118.22156384972851,102.61242818464703,104.1152950068031,106.16150948219081,103.08480714354705,103.54553392194317,111.33704652170458,103.87137646305344,91.11195461293599,91.19056774832944,97.14827805953401,93.03138620706022,88.43444784736509,79.54481332784347,76.04533970829425,83.259853577311,83.94800189624873,81.53915855792322,96.03750876171834,96.85005693984404,100.57877354416655,98.02740671480355,97.27335074409304,88.89820056892756,86.66949860753222,90.48949306736523,92.52480451622291,90.18090318309265,110.73081583976034,111.67463429681241,118.97353855389991,115.91767566522705,107.5870635486992,93.11653417905609,90.39188729744833,99.33933049999774,98.00632433717475,91.14925050871598,104.58006159546446,2994.29,-3.04,-0.1,1.81,14.57,1.2,3006.34,3017.9,2981.02,556640.0,10963459.0,2210804289.0,3850.06,380.91,1954.79,1685.6,1510.35,0.0,0.0,0.0,1.0,46342.85714285714,0.9971181969438278,45380.0,44970.0,42566.666666666664
