,month,Close
206,2017-03,2366.82217009171
207,2017-04,2359.309454666937
208,2017-05,2395.345880681816
209,2017-06,2433.985451438208
210,2017-07,2454.102502441404
211,2017-08,2456.2230702275783
212,2017-09,2492.8410400390603
213,2017-10,2556.997270063918
214,2017-11,2593.605736142111
215,2017-12,2664.3405273437475
216,2018-01,2789.8038155691947
217,2018-02,2705.1552477384844
218,2018-03,2702.7738211495516
219,2018-04,2653.62520926339
220,2018-05,2701.4936190518447
221,2018-06,2754.3528878348193
222,2018-07,2793.6433570498493
223,2018-08,2857.8204292629057
224,2018-09,2901.500513980261
225,2018-10,2785.4647800611388
226,2018-11,2723.2314220610097
227,2018-12,2567.3073858963794
228,2019-01,2607.389997209819
229,2019-02,2754.864206414471
230,2019-03,2803.9837937127963
231,2019-04,2903.799979073658
232,2019-05,2854.7059104225827
233,2019-06,2890.165979003904
234,2019-07,2996.113636363633
235,2019-08,2897.4504505504233
236,2019-09,2982.1560058593723
237,2019-10,2977.67519743546
238,2019-11,3104.904492187498
239,2019-12,3176.7495117187473
240,2020-01,3278.2028576078856
241,2020-02,3277.3141832853594
242,2020-03,2652.393632368607
243,2020-04,2761.975225539432
244,2020-05,2919.608483886717
245,2020-06,3104.6609330610763
246,2020-07,3207.6190962357928
247,2020-08,3391.7100190662177
248,2020-09,3365.5166713169624
249,2020-10,3418.699995561077
250,2020-11,3548.992480468748
251,2020-12,3695.3100142045437
252,2021-01,3793.7484323601952
253,2021-02,3883.432116056742
254,2021-03,3910.5082795516287
255,2021-04,4141.176199776785
256,2021-05,4167.849536132812
257,2021-06,4238.48954634233
258,2021-07,4363.712797619048
259,2021-08,4453.965931285511
260,2021-09,4445.543317522322
261,2021-10,4460.707077752976
262,2021-11,4667.386648995535
263,2021-12,4674.772771661932
264,2022-01,4573.815454101563
265,2022-02,4435.980494449013
266,2022-03,4391.265264096467
267,2022-04,4391.29599609375
268,2022-05,4040.3600027901766
269,2022-06,3898.9466843377954
270,2022-07,3911.7294921874977
271,2022-08,4158.563083814537
272,2022-09,3850.520496186754
273,2022-10,3673.35212053571
